127.0.0.1 - - [02/Apr/2020:20:33:39 +0530] "GET / HTTP/1.1" 404 709
0:0:0:0:0:0:0:1 - - [02/Apr/2020:20:37:00 +0530] "POST /WebApp-01/buttonServlet HTTP/1.1" 200 6113
0:0:0:0:0:0:0:1 - - [02/Apr/2020:20:37:47 +0530] "POST /WebApp-01/buttonServlet HTTP/1.1" 200 4837
0:0:0:0:0:0:0:1 - - [02/Apr/2020:20:39:50 +0530] "GET /WebApp-01//buttonServlet?plate_state=NJ&plate_number=3SH7I1 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [02/Apr/2020:20:40:01 +0530] "GET /WebApp-01//buttonServlet?plate_state=NJ&plate_number=3SH7I1 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [02/Apr/2020:20:41:12 +0530] "POST /WebApp-01/buttonServlet HTTP/1.1" 200 6093
0:0:0:0:0:0:0:1 - - [02/Apr/2020:20:43:14 +0530] "POST /WebApp-01/buttonServlet HTTP/1.1" 200 2382
0:0:0:0:0:0:0:1 - - [02/Apr/2020:20:44:04 +0530] "POST /WebApp-01/buttonServlet HTTP/1.1" 200 6107
0:0:0:0:0:0:0:1 - - [02/Apr/2020:20:44:04 +0530] "GET /WebApp-01/IMG/status137.png HTTP/1.1" 404 744
0:0:0:0:0:0:0:1 - - [02/Apr/2020:20:44:49 +0530] "POST /WebApp-01/buttonServlet HTTP/1.1" 200 3348
0:0:0:0:0:0:0:1 - - [02/Apr/2020:20:45:16 +0530] "GET /WebApp-01/imageInsert.jsp HTTP/1.1" 200 3348
0:0:0:0:0:0:0:1 - - [02/Apr/2020:20:45:42 +0530] "POST /WebApp-01/buttonServlet HTTP/1.1" 200 3078
0:0:0:0:0:0:0:1 - - [02/Apr/2020:20:45:56 +0530] "POST /WebApp-01/buttonServlet HTTP/1.1" 200 4996
0:0:0:0:0:0:0:1 - - [02/Apr/2020:20:46:15 +0530] "POST /WebApp-01/buttonServlet HTTP/1.1" 200 2471
0:0:0:0:0:0:0:1 - - [02/Apr/2020:20:46:28 +0530] "GET /WebApp-01/RunNoticeProcessing.jsp HTTP/1.1" 200 2471
0:0:0:0:0:0:0:1 - - [02/Apr/2020:20:48:15 +0530] "GET /WebApp-01/RunNoticeProcessing.jsp HTTP/1.1" 200 4531
0:0:0:0:0:0:0:1 - - [02/Apr/2020:20:48:38 +0530] "GET /WebApp-01/ExistingViolations.jsp HTTP/1.1" 200 6107
0:0:0:0:0:0:0:1 - - [02/Apr/2020:20:50:54 +0530] "GET /WebApp-01/CreateNew.jsp HTTP/1.1" 200 5159
0:0:0:0:0:0:0:1 - - [02/Apr/2020:20:51:56 +0530] "GET /WebApp-01/ConfirmDetails.jsp?DB=njrbtst&agencyid=DRPA&filedate=2020-03-20&trxDate=2020-03-15&ViolType=NOR&NumNotice=1&violnumber=5 HTTP/1.1" 200 2362
0:0:0:0:0:0:0:1 - - [02/Apr/2020:20:52:38 +0530] "GET /WebApp-01/XferFileCreation.jsp HTTP/1.1" 200 1909
0:0:0:0:0:0:0:1 - - [02/Apr/2020:20:52:54 +0530] "POST /WebApp-01/moveAndRun.jsp HTTP/1.1" 200 1813
0:0:0:0:0:0:0:1 - - [02/Apr/2020:20:53:16 +0530] "POST /WebApp-01/buttonServlet HTTP/1.1" 200 6113
0:0:0:0:0:0:0:1 - - [02/Apr/2020:20:54:08 +0530] "POST /WebApp-01/buttonServlet HTTP/1.1" 200 6113
0:0:0:0:0:0:0:1 - - [02/Apr/2020:20:54:25 +0530] "POST /WebApp-01/buttonServlet HTTP/1.1" 200 4837
0:0:0:0:0:0:0:1 - - [02/Apr/2020:20:54:38 +0530] "GET /WebApp-01//buttonServlet?plate_state=NJ&plate_number=3SH7I1 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [02/Apr/2020:20:55:17 +0530] "POST /WebApp-01/buttonServlet HTTP/1.1" 200 6093
0:0:0:0:0:0:0:1 - - [02/Apr/2020:20:56:37 +0530] "POST /WebApp-01/buttonServlet HTTP/1.1" 200 2382
0:0:0:0:0:0:0:1 - - [02/Apr/2020:20:57:16 +0530] "POST /WebApp-01/buttonServlet HTTP/1.1" 200 6107
0:0:0:0:0:0:0:1 - - [02/Apr/2020:20:57:16 +0530] "GET /WebApp-01/IMG/status137.png HTTP/1.1" 404 744
0:0:0:0:0:0:0:1 - - [02/Apr/2020:20:58:13 +0530] "POST /WebApp-01/buttonServlet HTTP/1.1" 200 3348
0:0:0:0:0:0:0:1 - - [02/Apr/2020:20:58:31 +0530] "GET /WebApp-01/imageInsert.jsp HTTP/1.1" 200 3348
0:0:0:0:0:0:0:1 - - [02/Apr/2020:20:58:45 +0530] "POST /WebApp-01/buttonServlet HTTP/1.1" 200 3078
0:0:0:0:0:0:0:1 - - [02/Apr/2020:20:59:03 +0530] "POST /WebApp-01/buttonServlet HTTP/1.1" 200 4996
0:0:0:0:0:0:0:1 - - [02/Apr/2020:20:59:27 +0530] "POST /WebApp-01/buttonServlet HTTP/1.1" 200 4531
0:0:0:0:0:0:0:1 - - [02/Apr/2020:20:59:48 +0530] "GET /WebApp-01/ExistingViolations.jsp HTTP/1.1" 200 6107
0:0:0:0:0:0:0:1 - - [02/Apr/2020:20:59:50 +0530] "GET /WebApp-01/CreateNew.jsp HTTP/1.1" 200 5159
0:0:0:0:0:0:0:1 - - [02/Apr/2020:21:00:13 +0530] "GET /WebApp-01/ConfirmDetails.jsp?DB=njrbtst&agencyid=DRJ&filedate=2020-03-21&trxDate=2020-03-12&ViolType=NOR&NumNotice=1&violnumber=5 HTTP/1.1" 200 2361
0:0:0:0:0:0:0:1 - - [02/Apr/2020:21:00:52 +0530] "GET /WebApp-01/XferFileCreation.jsp HTTP/1.1" 200 1909
0:0:0:0:0:0:0:1 - - [02/Apr/2020:21:01:03 +0530] "POST /WebApp-01/moveAndRun.jsp HTTP/1.1" 200 1813
0:0:0:0:0:0:0:1 - - [02/Apr/2020:21:01:32 +0530] "POST /WebApp-01/buttonServlet HTTP/1.1" 200 6118
0:0:0:0:0:0:0:1 - - [02/Apr/2020:21:02:54 +0530] "POST /WebApp-01/buttonServlet HTTP/1.1" 200 6118
0:0:0:0:0:0:0:1 - - [02/Apr/2020:21:03:23 +0530] "POST /WebApp-01/buttonServlet HTTP/1.1" 200 4837
0:0:0:0:0:0:0:1 - - [02/Apr/2020:21:03:38 +0530] "GET /WebApp-01//buttonServlet?plate_state=NJ&plate_number=3SH7I1 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [02/Apr/2020:21:04:21 +0530] "POST /WebApp-01/buttonServlet HTTP/1.1" 200 6098
0:0:0:0:0:0:0:1 - - [02/Apr/2020:21:05:09 +0530] "POST /WebApp-01/buttonServlet HTTP/1.1" 200 2382
0:0:0:0:0:0:0:1 - - [02/Apr/2020:21:05:49 +0530] "POST /WebApp-01/buttonServlet HTTP/1.1" 200 6112
0:0:0:0:0:0:0:1 - - [02/Apr/2020:21:05:49 +0530] "GET /WebApp-01/IMG/status137.png HTTP/1.1" 404 744
0:0:0:0:0:0:0:1 - - [02/Apr/2020:21:06:52 +0530] "POST /WebApp-01/buttonServlet HTTP/1.1" 200 3348
0:0:0:0:0:0:0:1 - - [02/Apr/2020:21:07:11 +0530] "POST /WebApp-01/buttonServlet HTTP/1.1" 200 2058
0:0:0:0:0:0:0:1 - - [02/Apr/2020:21:07:28 +0530] "POST /WebApp-01/buttonServlet HTTP/1.1" 200 4996
0:0:0:0:0:0:0:1 - - [02/Apr/2020:21:07:45 +0530] "POST /WebApp-01/buttonServlet HTTP/1.1" 200 2470
0:0:0:0:0:0:0:1 - - [02/Apr/2020:21:07:45 +0530] "GET /WebApp-01/IMG/status24.png HTTP/1.1" 404 743
0:0:0:0:0:0:0:1 - - [02/Apr/2020:21:08:07 +0530] "GET /WebApp-01/RunNoticeProcessing.jsp HTTP/1.1" 200 2470
0:0:0:0:0:0:0:1 - - [02/Apr/2020:21:08:07 +0530] "GET /WebApp-01/IMG/status24.png HTTP/1.1" 404 743
0:0:0:0:0:0:0:1 - - [02/Apr/2020:21:08:32 +0530] "GET /WebApp-01/RunNoticeProcessing.jsp HTTP/1.1" 200 2470
0:0:0:0:0:0:0:1 - - [02/Apr/2020:21:08:32 +0530] "GET /WebApp-01/IMG/status24.png HTTP/1.1" 404 743
0:0:0:0:0:0:0:1 - - [02/Apr/2020:21:08:58 +0530] "GET /WebApp-01/RunNoticeProcessing.jsp HTTP/1.1" 200 2470
0:0:0:0:0:0:0:1 - - [02/Apr/2020:21:08:58 +0530] "GET /WebApp-01/IMG/status24.png HTTP/1.1" 404 743
0:0:0:0:0:0:0:1 - - [02/Apr/2020:21:10:16 +0530] "GET /WebApp-01/RunNoticeProcessing.jsp HTTP/1.1" 200 2470
0:0:0:0:0:0:0:1 - - [02/Apr/2020:21:10:16 +0530] "GET /WebApp-01/IMG/status24.png HTTP/1.1" 404 743
0:0:0:0:0:0:0:1 - - [02/Apr/2020:21:11:21 +0530] "GET /WebApp-01/ExistingViolations.jsp HTTP/1.1" 200 6105
0:0:0:0:0:0:0:1 - - [02/Apr/2020:21:11:21 +0530] "GET /WebApp-01/IMG/status24.png HTTP/1.1" 404 743
0:0:0:0:0:0:0:1 - - [02/Apr/2020:21:11:31 +0530] "GET /WebApp-01/CreateNew.jsp HTTP/1.1" 200 5159
0:0:0:0:0:0:0:1 - - [02/Apr/2020:21:11:55 +0530] "GET /WebApp-01/ConfirmDetails.jsp?DB=njrbtst&agencyid=DRJ&filedate=2020-03-26&trxDate=2020-03-09&ViolType=NOR&NumNotice=1&violnumber=5 HTTP/1.1" 200 2361
0:0:0:0:0:0:0:1 - - [02/Apr/2020:21:12:26 +0530] "GET /WebApp-01/XferFileCreation.jsp HTTP/1.1" 200 1909
0:0:0:0:0:0:0:1 - - [02/Apr/2020:21:12:40 +0530] "POST /WebApp-01/moveAndRun.jsp HTTP/1.1" 200 1813
0:0:0:0:0:0:0:1 - - [02/Apr/2020:21:13:16 +0530] "POST /WebApp-01/buttonServlet HTTP/1.1" 200 6118
0:0:0:0:0:0:0:1 - - [02/Apr/2020:21:13:51 +0530] "POST /WebApp-01/buttonServlet HTTP/1.1" 200 6118
0:0:0:0:0:0:0:1 - - [02/Apr/2020:21:14:02 +0530] "POST /WebApp-01/buttonServlet HTTP/1.1" 200 4837
0:0:0:0:0:0:0:1 - - [02/Apr/2020:21:14:27 +0530] "GET /WebApp-01//buttonServlet?plate_state=NJ&plate_number=3SH7I1 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [02/Apr/2020:21:15:12 +0530] "POST /WebApp-01/buttonServlet HTTP/1.1" 200 6098
0:0:0:0:0:0:0:1 - - [02/Apr/2020:21:15:30 +0530] "POST /WebApp-01/buttonServlet HTTP/1.1" 200 2382
0:0:0:0:0:0:0:1 - - [02/Apr/2020:21:16:13 +0530] "POST /WebApp-01/buttonServlet HTTP/1.1" 200 6112
0:0:0:0:0:0:0:1 - - [02/Apr/2020:21:16:13 +0530] "GET /WebApp-01/IMG/status137.png HTTP/1.1" 404 744
0:0:0:0:0:0:0:1 - - [02/Apr/2020:21:16:57 +0530] "POST /WebApp-01/buttonServlet HTTP/1.1" 200 3348
0:0:0:0:0:0:0:1 - - [02/Apr/2020:21:17:15 +0530] "POST /WebApp-01/buttonServlet HTTP/1.1" 200 3083
0:0:0:0:0:0:0:1 - - [02/Apr/2020:21:18:07 +0530] "POST /WebApp-01/buttonServlet HTTP/1.1" 200 4996
0:0:0:0:0:0:0:1 - - [02/Apr/2020:21:19:27 +0530] "POST /WebApp-01/buttonServlet HTTP/1.1" 200 4531
0:0:0:0:0:0:0:1 - - [02/Apr/2020:21:19:37 +0530] "GET /WebApp-01/CreateNew.jsp HTTP/1.1" 200 5159
0:0:0:0:0:0:0:1 - - [02/Apr/2020:21:20:28 +0530] "GET /WebApp-01/ConfirmDetails.jsp?DB=njrbtst&agencyid=SJTA&filedate=2020-03-26&trxDate=2020-03-12&ViolType=NOR&NumNotice=1&violnumber=4 HTTP/1.1" 200 2362
0:0:0:0:0:0:0:1 - - [02/Apr/2020:21:21:07 +0530] "GET /WebApp-01/XferFileCreation.jsp HTTP/1.1" 500 2929
0:0:0:0:0:0:0:1 - - [02/Apr/2020:21:21:40 +0530] "GET /WebApp-01/XferFileCreation.jsp HTTP/1.1" 200 1916
0:0:0:0:0:0:0:1 - - [02/Apr/2020:21:21:52 +0530] "POST /WebApp-01/moveAndRun.jsp HTTP/1.1" 200 1820
0:0:0:0:0:0:0:1 - - [02/Apr/2020:21:22:24 +0530] "POST /WebApp-01/buttonServlet HTTP/1.1" 200 5501
0:0:0:0:0:0:0:1 - - [02/Apr/2020:21:22:58 +0530] "POST /WebApp-01/buttonServlet HTTP/1.1" 200 5501
0:0:0:0:0:0:0:1 - - [02/Apr/2020:21:23:54 +0530] "POST /WebApp-01/buttonServlet HTTP/1.1" 200 4837
0:0:0:0:0:0:0:1 - - [02/Apr/2020:21:24:11 +0530] "GET /WebApp-01//buttonServlet?plate_state=NJ&plate_number=3SH7I1 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [02/Apr/2020:21:24:47 +0530] "POST /WebApp-01/buttonServlet HTTP/1.1" 200 5485
0:0:0:0:0:0:0:1 - - [02/Apr/2020:21:25:06 +0530] "POST /WebApp-01/buttonServlet HTTP/1.1" 200 2276
0:0:0:0:0:0:0:1 - - [02/Apr/2020:21:25:47 +0530] "POST /WebApp-01/buttonServlet HTTP/1.1" 200 5497
0:0:0:0:0:0:0:1 - - [02/Apr/2020:21:25:47 +0530] "GET /WebApp-01/IMG/status137.png HTTP/1.1" 404 744
0:0:0:0:0:0:0:1 - - [02/Apr/2020:21:26:29 +0530] "POST /WebApp-01/buttonServlet HTTP/1.1" 200 3348
0:0:0:0:0:0:0:1 - - [02/Apr/2020:21:26:46 +0530] "POST /WebApp-01/buttonServlet HTTP/1.1" 200 2874
0:0:0:0:0:0:0:1 - - [02/Apr/2020:21:27:13 +0530] "POST /WebApp-01/buttonServlet HTTP/1.1" 200 4493
0:0:0:0:0:0:0:1 - - [02/Apr/2020:21:27:41 +0530] "POST /WebApp-01/buttonServlet HTTP/1.1" 200 4119
0:0:0:0:0:0:0:1 - - [02/Apr/2020:21:30:15 +0530] "GET /WebApp-01/ExistingViolations.jsp HTTP/1.1" 200 5497
0:0:0:0:0:0:0:1 - - [02/Apr/2020:21:30:43 +0530] "GET /WebApp-01/ExistingViolations.jsp HTTP/1.1" 200 5497
0:0:0:0:0:0:0:1 - - [02/Apr/2020:21:41:25 +0530] "GET /WebApp-01/ExistingViolations.jsp HTTP/1.1" 200 5492
0:0:0:0:0:0:0:1 - - [02/Apr/2020:21:41:51 +0530] "POST /WebApp-01/buttonServlet HTTP/1.1" 200 2257
